num_acao;num_instancia;c_juiz;c_uf_juiz;c_cid_juiz;num_vara;c_uf_vara;c_cid_vara;c_ganho_causa;num_valor
9029;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;75758.35
20827;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;85861.80
28833;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;22614.80
82611;2;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;53190.53
72952;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;26139.73
96254;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;71410.29
109714;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;18079.75
57944;1;Jefferson Rodrigues Alves;DF;DF;6;MS;Campo Grande;Funcionario;68726.25
14027;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;11468.77
21717;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;45844.61
30387;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;80562.50
14681;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;14599.96
103207;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;30597.98
63925;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;42807.08
60713;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;36475.46
104998;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;34557.40
62610;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;76886.47
51161;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;19604.93
16237;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;53214.21
113064;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;42430.24
44890;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;96277.51
88429;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;63807.13
41140;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;56869.18
117120;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;2729.56
104563;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;70125.15
58672;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;26207.62
72355;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;27115.64
46315;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;68339.12
93551;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;28162.56
58324;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;99786.01
94904;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;99370.67
5589;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;37316.83
115934;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;9109.34
85056;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;10337.91
74602;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;47812.51
81917;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;41902.39
26198;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;32213.71
44375;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;182136.42
12801;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;53042.54
97374;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;43690.60
42066;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;20885.84
48464;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;52927.94
56206;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;49068.02
102628;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;8176.07
4715;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;69166.36
86893;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;14116.56
68378;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;61882.70
63976;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;137884.17
28789;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;61725.67
45896;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;61133.09
41546;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;78743.53
42203;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;77202.20
15222;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;72674.07
19794;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;77638.38
106601;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;44983.36
43013;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;67624.51
52835;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;19897.36
72765;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;72019.60
53336;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;85094.95
72501;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;71823.61
100423;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;98765.61
43147;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;77937.48
108531;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;83078.00
57402;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;49448.89
106207;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;355734.28
81395;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;83128.28
84474;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;14878.36
97938;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;82601.12
67885;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;54950.52
11562;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;97243.29
84666;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;25183.63
80751;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;93778.05
94366;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;10622.71
101210;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;28926.86
5402;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;39354.15
31038;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;16706.07
26239;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;61753.12
24509;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;53229.29
97706;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;62978.52
102580;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;33242.48
8008;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;37501.24
53447;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;67711.79
101136;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;45417.12
6288;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;69780.35
44174;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;64042.55
73290;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;83973.00
98760;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;22280.12
70452;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;53006.73
21393;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;66898.10
84346;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;138244.74
78801;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;67448.77
7718;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;26039.79
43104;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;24869.46
47885;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;13402.04
93800;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;26089.40
101305;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;30740.21
40795;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;25424.58
111810;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;9829.73
32938;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;3287.68
97603;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;77497.42
106589;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;41435.90
38011;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;31893.02
42498;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;62006.62
18320;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;77613.39
61758;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;38183.46
16153;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;97930.50
4794;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;12661.39
50666;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;63044.96
111183;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;62013.92
29149;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;85717.88
39164;2;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;7698.45
19427;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;51067.66
56591;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;61005.37
71622;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;72426.54
83702;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;11135.91
111671;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;41039.28
14513;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;31951.66
74091;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
23721;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;72713.82
13227;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;75488.13
58218;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;22834.09
102913;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;32324.65
38233;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;31596.40
21088;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;86183.34
90079;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;40388.89
53651;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;76577.45
28159;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;77601.83
79806;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;41251.37
19883;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;77378.13
10307;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;84107.38
21215;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;57541.78
37417;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;90324.97
29485;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;62870.24
96189;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;31615.68
42337;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;25499.35
65838;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;64611.05
103578;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;22945.27
83471;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;51641.31
79120;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;22508.31
51616;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;93961.66
14549;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;19257.25
21704;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;75988.15
26831;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;76843.87
99108;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;73948.33
6242;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;115767.65
64537;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;79963.75
90203;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;31729.64
84327;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;134338.90
32131;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;80960.61
31615;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;32938.63
67988;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;48184.09
11338;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;66971.39
66505;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;173755.14
71898;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;79834.57
80866;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;83498.81
6351;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;94309.19
57512;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;97558.10
67878;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;44295.50
111223;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;10921.70
25211;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;116219.79
77195;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;247924.53
78119;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;91277.74
65221;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;11037.85
98164;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;49838.42
70573;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;62277.47
26466;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;44473.60
98417;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;68322.52
112077;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;95868.89
38283;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;8218.66
53421;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;114120.59
97282;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;64955.52
106873;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;10858.51
35280;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;21277.35
105737;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;26447.31
37152;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;140499.45
15102;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;15143.38
103834;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;29029.65
10758;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;83858.62
45581;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;345077.48
90271;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;72619.34
24293;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;307.41
21080;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;98354.16
17562;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;89129.39
117178;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;297229.22
76597;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;130569.99
91280;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;41847.18
21857;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;3250.44
22937;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;13563.60
27708;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;68858.89
112970;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;24788.51
106276;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;63528.92
113293;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;153945.15
9467;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;45157.77
113431;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;17154.39
103311;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;58957.19
22801;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;80111.58
24556;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;78424.53
87088;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;57598.93
13959;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;3371.13
84581;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;37064.33
111111;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;31538.18
92685;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;8601.41
56306;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;50004.54
75915;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;65300.36
108743;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;13401.24
99426;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;47342.82
88557;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;1116.90
45661;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;370352.27
28196;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;129796.76
23752;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
94087;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;60932.37
103033;3;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;11891.54
93470;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;80288.48
6618;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;62235.24
22166;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;33898.66
44712;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;44979.17
73244;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;28767.34
111546;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;69736.82
109232;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;143498.53
94137;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;62753.23
63152;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;79804.80
31259;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;1530.22
114174;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;37068.05
45970;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;83669.56
88655;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;22397.76
115055;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;16333.59
26124;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;10001.06
99598;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;60842.27
110806;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;31701.92
30181;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;93755.77
92213;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;20256.13
74599;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;48187.67
62765;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;79025.73
42987;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;114858.61
60491;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;95332.15
39906;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;20451.51
11661;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;32682.53
67232;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;76456.37
15165;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;75720.08
112708;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;13065.00
73557;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;24422.32
116267;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;79439.34
26841;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;94094.57
12117;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;169298.74
43918;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;169815.16
90619;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;44903.60
25250;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;33808.92
36846;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;335970.02
62658;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;13837.70
112582;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;7783.69
92179;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;88689.79
90100;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;78763.61
78223;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;85694.13
47363;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;38855.46
55947;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;67449.80
80725;3;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;78473.44
20266;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;348116.98
11471;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;10976.60
95592;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;56559.26
6673;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;41940.69
98148;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;625.71
97196;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;59042.38
10009;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;46571.80
103647;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;15285.23
103713;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;28009.09
27639;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;13756.32
68878;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;37372.68
19685;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;129745.24
41212;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;31612.98
6287;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;16017.37
55032;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;91517.64
21637;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;54399.33
7367;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;378002.16
7277;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;27191.25
35224;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;386156.67
35032;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;43987.85
11113;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;70289.70
68079;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;54102.57
55863;3;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;9711.47
101583;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;82551.26
91231;1;Jefferson Rodrigues Alves;DF;DF;6;MS;Campo Grande;Funcionario;46646.15
82615;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;82207.79
76777;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;51825.29
104777;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;98069.53
93823;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;43910.13
32301;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;30198.18
